"id","url","title","rule_id"
3558,"http://dhoxss.humanities.ox.ac.uk/2014/DataCuration.html","DHOxSS 2014: Data Curation and Access for the Digital Humanities",-1
3561,"http://dhoxss.humanities.ox.ac.uk/2014/lectures.html","DHOxSS 2014: Lectures",-1
3658,"http://blogs.it.ox.ac.uk/acit-rs-team/2014/10/08/how-to-get-data-out-of-a-google-spreadsheet-using-jsonp/","
	How to: get data out of a Google spreadsheet using JSONP | Academic IT Research Support team	",-1
3660,"http://blogs.it.ox.ac.uk/acit-rs-team/2013/12/02/3-month-report-november-2013-2/","
	 3-month report (November 2013) | Academic IT Research Support team	",-1
3677,"http://blogs.it.ox.ac.uk/acit-rs-team/team/","
	Team | Academic IT Research Support team	",-1
3709,"http://blogs.it.ox.ac.uk/acit-rs-team/web-resources/","
	Web resources | Academic IT Research Support team	",-1
3712,"http://blogs.it.ox.ac.uk/acit-rs-team/advice/digital-humanities/","
	Digital Humanities | Academic IT Research Support team	",-1
3838,"http://blogs.it.ox.ac.uk/ltg-casestudies/2012/08/23/open-educational-resources-a-contributors-case-study/","
	Open Educational Resources: A contributor’s case-study | Case Studies from Academic IT	",-1
3868,"http://blogs.it.ox.ac.uk/ltg-casestudies/2010/09/","
	  2010  September | Case Studies from Academic IT	",-1
3874,"http://blogs.it.ox.ac.uk/ltg-casestudies/2011/01/","
	  2011  January | Case Studies from Academic IT	",-1
3885,"http://blogs.it.ox.ac.uk/ltg-casestudies/2012/07/","
	  2012  July | Case Studies from Academic IT	",-1
3891,"http://blogs.it.ox.ac.uk/ltg-casestudies/2015/04/","
	  2015  April | Case Studies from Academic IT	",-1
3907,"http://blogs.it.ox.ac.uk/ltg-casestudies/category/innovative-practice/","
	  Innovative Practice | Case Studies from Academic IT	",-1
3933,"http://blogs.it.ox.ac.uk/engage/2013/09/23/social-media-michaelmas-2013-programe-launched/","
	Engage: Social Media Michaelmas – 2013 Programme Launched! | Engage	",-1
3951,"http://courses.it.ox.ac.uk/detail/ENAA"," ",-1
3966,"http://blogs.it.ox.ac.uk/eet/category/training/","
	  training | Academic IT: Education Enhancement Team	",-1
3967,"http://blogs.it.ox.ac.uk/eet/category/uncategorized/","
	  Uncategorized | Academic IT: Education Enhancement Team	",-1
3974,"http://blogs.it.ox.ac.uk/eet/category/seminar/","
	  seminar | Academic IT: Education Enhancement Team	",-1
4024,"http://blogs.it.ox.ac.uk/eet/events/","
	Events | Academic IT: Education Enhancement Team	",-1
4066,"http://blogs.it.ox.ac.uk/ltg-casestudies/category/libraries/","
	  Libraries | Case Studies from Academic IT	",-1
4285,"http://blogs.it.ox.ac.uk/engage/the-guide/how-to-do-it/","
	Making the most of IT in public engagement | Engage	",-1
4287,"http://blogs.it.ox.ac.uk/engage/the-guide/the-role-of-it/","
	The role of IT in public engagement | Engage	",-1
4314,"http://blogs.it.ox.ac.uk/engage/author/lizm/","
	  Liz Masterman | Engage	",-1
4344,"http://courses.it.ox.ac.uk/detail/TZW7"," ISKILLS: Open Access Oxford - what's happening?       ",-1
4368,"http://www.bodleian.ox.ac.uk/science/use/printing","Radcliffe Science Library | Print, Copy and Scan (PCAS)",-1
4480,"http://www.learning.ox.ac.uk/resources/cetl/research/","Academic Practice - research & resources, OLI",-1
4505,"http://www.admin.ox.ac.uk/uohs/policies-guidance/alcdrug/","Misuse of Alcohol and Drugs in the Workplace (Staff), University Occupational Health Service",-1
4582,"http://www.club.ox.ac.uk/accommodation","Accommodation",-1
4602,"http://www.club.ox.ac.uk/cafe-and-bar/12-bar-menu","Bar Menu",-1
4886,"http://www.lmh.ox.ac.uk/getdoc/e7a56e68-93ee-41be-a23b-8e9a1829fa95/Seminars.aspx","
	LMH, Oxford - International Gender Studies Centre
",-1
4944,"http://www.admin.ox.ac.uk/estates/ourservices/fm/","Facilities Management, Estates Services",-1
5279,"http://hcr.bnc.ox.ac.uk/","Home",-1
5471,"http://users.ox.ac.uk/~croquet/oucc/join.shtml","Oxford University Croquet Club - Welcome!",-1
5844,"http://www.mansfield.ox.ac.uk/alumni/database.html?type=0","Mansfield College, Oxford:  Database",-1
6810,"https://cms.uas.ox.ac.uk/terminalfour/SiteManager?ceid=507102501&ctfn=download&fnno=60","TERMINALFOUR Site Manager - Login",-1
6826,"http://www.odl.ox.ac.uk/vacancies.htm","ODL - Vacancies",-1
6959,"http://photos.prm.ox.ac.uk/luo/photo/1998.206.4.1/","Showing information for photograph 1998.206.4.1",-1
7164,"http://england.prm.ox.ac.uk/englishness-lace-makers-bobbins.html","Lace maker's bobbins",-1
7165,"http://england.prm.ox.ac.uk/englishness-british-cavalry-sabre.html","A British Cavalry Sabre",-1
7317,"http://england.prm.ox.ac.uk/englishness-Mary-MacLeod-Banks.html","Mary MacLeod Banks",-1
7340,"http://england.prm.ox.ac.uk/englishness-anthropology-and-technology.html","anthropology and technology",-1
7352,"http://england.prm.ox.ac.uk/englishness-Blackwood-and-technology.html","Blackwood and technology",-1
7643,"http://www.prm.ox.ac.uk/LGweb/body/body6.htm","Oceanic Body Ornaments",-1
8124,"http://history.prm.ox.ac.uk/","Welcome to the Pitt Rivers Museum History, 1884 - 1945",-1
8370,"http://onlinesupport.conted.ox.ac.uk/"," | Oxford University Department for Continuing Education",-1
8953,"http://tibet.prm.ox.ac.uk/tibet_collections.html","Collections of Photographs of Tibet, museum collections and albums.",-1
9033,"http://tibet.prm.ox.ac.uk/thumbnails_collection_Hopkinson.html","The Tibet Album: British Photography in Central Tibet 1920-1950",-1
9710,"http://www.oum.ox.ac.uk/thezone/rocks/cycle/stage8.htm","The Learning Zone: Rock Cycle",-1
9831,"http://www.oum.ox.ac.uk/thezone/animals/extinct/whale2.htm","The Learning Zone: Extinct & Endangered",-1
9856,"http://www.oum.ox.ac.uk/educate/families.htm","Families",-1
9936,"http://www.stx.ox.ac.uk/saugman-common-room/","Saugman Common Room | St Cross College",-1
10437,"http://www.ashmus.ox.ac.uk/exhibitions/eyeoftheneedle/shop/","Exhibitions: The Eye of the Needle: Shop - Ashmolean Museum",-1
10507,"http://www.ashmus.ox.ac.uk/departments/easternart/","Departments: Eastern Art - Ashmolean Museum",-1
10623,"http://www.stx.ox.ac.uk/about-st-cross","About St Cross | St Cross College",-1
10697,"http://www.admin.ox.ac.uk/uas/events/","UAS events, UAS Home",-1
10999,"http://www.nuffield.ox.ac.uk/Lists/Events/Past%20seminars.aspx?FilterField1=Seminar_x0020_Series&FilterValue1=Economic+Theory+Lunchtime+Workshop&SortDir=Desc&SortField=EventDate&View=%7Bf246154c-d88c-4093-80c0-acd07afcd1c2%7D","
	Events - Past seminars
",2
11003,"http://www.politics.ox.ac.uk/about-the-website.html","About the website",-1
11044,"http://www.qeh.ox.ac.uk/events-1/video/ggd_spkr_281013","Peter Dauvergne (University of British Columbia) — ODID",-1
11049,"http://www.qeh.ox.ac.uk/events-1/special-events/other-special-events","Other Special Events — ODID",2
11051,"http://www.qeh.ox.ac.uk/events-1/special-events/ggd-public-speaker-series","Global Governance & Diplomacy Public Speaker Series — ODID",2
11055,"http://www.qeh.ox.ac.uk/events-1/special-events/olof-palme-lectures","Olof Palme Lectures — ODID",1
11058,"http://www.qeh.ox.ac.uk/events-1/seminar-series/young-lives-research-bites","Young Lives Research Bites — ODID",-1
11059,"http://www.qeh.ox.ac.uk/events-1/seminar-series/rsc-work-in-progress-seminars","RSC Work in Progress Seminars — ODID",2
11060,"http://www.qeh.ox.ac.uk/events-1/seminar-series/rsc-public-seminars","RSC Public Seminars — ODID",2
11061,"http://www.qeh.ox.ac.uk/events-1/seminar-series/ophi-lunchtime-seminars","OPHI Lunchtime Seminars — ODID",-1
11062,"http://www.qeh.ox.ac.uk/events-1/seminar-series/imi-seminars","IMI Seminars — ODID",-1
11064,"http://www.qeh.ox.ac.uk/events-1/seminar-series/ict4d-seminars","ICT4D Seminars — ODID",-1
11067,"http://www.qeh.ox.ac.uk/events-1/seminar-series","Seminar Series — ODID",2
11072,"http://www.qeh.ox.ac.uk/research/research-networks/dherg","Development, Health & Environment Research Group — ODID",-1
11128,"http://www.qeh.ox.ac.uk/study/study-video","Video — ODID",-1
11257,"http://www.qeh.ox.ac.uk/events-1/eventseries?diary_ref=IMTT15","Events — ODID",2
11264,"http://www.qeh.ox.ac.uk/events-1/eventseries?diary_ref=RITT15","Events — ODID",2
11336,"http://www.nuffield.ox.ac.uk/Lists/Events/DisplayEvent.aspx?ID=184&ContentTypeId=0x0102006EDF95792CB4B44B9A598C4AF14FFD39","
	
	Events - Dynamic Contracting with Adverse Selection:...

",1
11340,"http://www.nuffield.ox.ac.uk/Lists/Events/DisplayEvent.aspx?ID=595&ContentTypeId=0x0102006EDF95792CB4B44B9A598C4AF14FFD39","
	
	Events - A Distributional Framework for Matched Employer...

",1
11342,"http://www.nuffield.ox.ac.uk/Lists/Events/DisplayEvent.aspx?ID=545&ContentTypeId=0x0102006EDF95792CB4B44B9A598C4AF14FFD39","
	
	Events - “Nonparametric analysis of time inconsistent...

",1
11394,"http://www.st-hildas.ox.ac.uk/graduate-study/graduate-study-fees-and-funding","Graduate Study - Fees and Funding | St Hilda's College",-1
11404,"http://www.st-hildas.ox.ac.uk/research-archives/senior-common-room-seminars","Senior Common Room Seminars | St Hilda's College",-1
11558,"http://www.st-hildas.ox.ac.uk/archive/archive-contacting-archive","The Archive - Contacting the Archive | St Hilda's College",-1
11569,"http://www.st-hildas.ox.ac.uk/our-history/college-history-dances-and-dancing","College History - Dances and dancing | St Hilda's College",-1
11719,"https://web.maillist.ox.ac.uk/ox/get_pending_lists"," University of Oxford Mailing Lists (@maillist.ox.ac.uk) - loginrequest ",-1
12120,"http://www.nuffield.ox.ac.uk/Pages/test.aspx","
	
	test

",-1
12189,"http://www.oxcarre.ox.ac.uk/index.php/Seminars/","Seminars",2
12358,"http://www.nuffield.ox.ac.uk/Lists/noticeboard/DispForm.aspx?ID=34&ContentTypeId=0x010048CF6EDAD6A2644A8DC02CCDAA01E093","
	
	Professor Gwendolyn Sasse discusses protests in Ukraine

",-1
12592,"http://www.law.ox.ac.uk/postgraduate/eldon_scholars.php","Oxford Law :: Eldon Scholarship Award Holders since 1919",-1
12748,"http://bordercriminologies.law.ox.ac.uk/privacy-policy/","Privacy Policy - Border Criminologies",-1
12761,"http://bordercriminologies.law.ox.ac.uk/2013/06/","June 2013 - Border Criminologies",-1
12767,"http://bordercriminologies.law.ox.ac.uk/2014/04/","April 2014 - Border Criminologies",-1
12790,"http://bordercriminologies.law.ox.ac.uk/events/border-criminologies/past/","Past - Border Criminologies",-1
12793,"http://bordercriminologies.law.ox.ac.uk/events/","Events/News - Border Criminologies",-1
12811,"http://bordercriminologies.law.ox.ac.uk/reseach/","Research - Border Criminologies",-1
12883,"http://apv.crim.ox.ac.uk/addressing-child-to-parent-violence-in-oxfordshire-the-work-of-the-youth-offending-service-and-the-development-of-a-new-programme/","Addressing Child to Parent Violence in Oxfordshire: The Work of the Youth Offending Service and the Development of a New Program",-1
12946,"http://apv.crim.ox.ac.uk/invited-papers-and-conference-presentations/","Presentations  | Adolescent to Parent Violence",-1
12954,"http://otjr.crim.ox.ac.uk/index.php/podcasts/seminars","Seminars",-1
12964,"http://otjr.crim.ox.ac.uk/index.php/component/com_cck/Itemid,133/search,seminars/task,search/view,list/","Oxford Transitional Justice Research - Seminars",2
13006,"http://blogs.bodleian.ox.ac.uk/ssl/2015/01/26/cant-find-the-title-you-need-for-your-research-learn-how-you-can-recommend-a-book-to-us/","If you cannot find the title you need for your research, learn how you can recommend a book to us | Social Science Library",-1
13010,"http://blogs.bodleian.ox.ac.uk/ssl/2015/02/11/bodleian-iskills-in-week-5/","Bodleian iSkills in Week 5 | Social Science Library",2
13013,"http://blogs.bodleian.ox.ac.uk/ssl/2015/02/11/bodleian-iskills-in-week-5/?shared=email&msg=fail","Bodleian iSkills in Week 5 | Social Science Library",2
13018,"http://blogs.bodleian.ox.ac.uk/ssl/2015/02/24/bodleian-iskills-in-week-7/","Bodleian iSkills in Week 7 | Social Science Library",2
13021,"http://blogs.bodleian.ox.ac.uk/ssl/2015/02/24/bodleian-iskills-in-week-7/?shared=email&msg=fail","Bodleian iSkills in Week 7 | Social Science Library",2
13025,"http://blogs.bodleian.ox.ac.uk/ssl/2015/02/16/ssl-ereadings-survey/","SSL eReadings Survey | Social Science Library",-1
13028,"http://blogs.bodleian.ox.ac.uk/ssl/2015/02/23/maintenance-work-in-the-ssl-discussion-room-area-wednesday-4th-march/","Maintenance work in the SSL Discussion Room Area (Wednesday 4th March) | Social Science Library",-1
13029,"http://courses.it.ox.ac.uk/detail/TZW6"," ISKILLS: Tech tools - reference management       ",-1
13033,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/14/graduate-search-clinic-using-google-for-academic-research/","Graduate Search Clinic: Using Google for Academic Research | Social Science Library",-1
13035,"http://blogs.bodleian.ox.ac.uk/ssl/2015/03/02/maintenance-work-taking-place-at-the-ssl-this-wednesday-4th-march/","Maintenance work taking place at the SSL this Wednesday (4th March) | Social Science Library",-1
13040,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/04/think-green-save-paper/","Think green: save paper | Social Science Library",-1
13046,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/15/scheduled-power-outage-reduced-library-services-15th-to-18th-may/","Scheduled power outage: reduced library services 15th to 18th May | Social Science Library",-1
13054,"http://blogs.bodleian.ox.ac.uk/ssl/2015/01/12/graduate-search-clinic-your-dphil-your-librarian-and-you/?shared=email&msg=fail","Graduate Search Clinic: Your DPhil, Your Librarian and You | Social Science Library",-1
13057,"http://blogs.bodleian.ox.ac.uk/ssl/2015/01/20/change-of-date-your-dphil-your-librarian-and-you/","Change of date: Your DPhil, Your Librarian and You | Social Science Library",1
13063,"http://blogs.bodleian.ox.ac.uk/ssl/2015/01/20/change-of-date-your-dphil-your-librarian-and-you/?shared=email&msg=fail","Change of date: Your DPhil, Your Librarian and You | Social Science Library",1
13151,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/25/finishing-your-degree-this-summer-info-on-returning-books-and-paying-fines/?shared=email&msg=fail","Finishing your degree this summer? Info on returning books and paying fines | Social Science Library",-1
13248,"http://blogs.bodleian.ox.ac.uk/ssl/category/pcas-downtime/","PCAS Downtime | Social Science Library",-1
13253,"http://blogs.bodleian.ox.ac.uk/ssl/2015/03/26/pcas-upgrade-complete/","PCAS Upgrade Complete | Social Science Library",-1
13304,"http://blogs.bodleian.ox.ac.uk/ssl/2015/02/20/global-multidimensional-poverty-interactive-databank/","Global Multidimensional Poverty Index Interactive Databank | Social Science Library",-1
13308,"http://blogs.bodleian.ox.ac.uk/ssl/2014/06/13/wiser-sessions-in-week-8-protecting-you-work-and-open-access/","WISER Sessions in Week 8: Protecting you Work and Open Access | Social Science Library",1
13339,"http://blogs.bodleian.ox.ac.uk/ssl/2014/04/28/keep-up-to-date-with-library-news/","Keep up to date with Library news | Social Science Library",-1
13341,"http://blogs.bodleian.ox.ac.uk/ssl/2014/11/26/mt-8th-week-vacation-loans-start/","MT 8th Week: Vacation Loans Start | Social Science Library",-1
13358,"http://blogs.bodleian.ox.ac.uk/ssl/2014/12/08/1027/","Vacation Opening Hours start Sunday 14th December | Social Science Library",-1
13368,"http://blogs.bodleian.ox.ac.uk/ssl/2014/10/31/e-resources-trials-us-magazine-archives/","e-Resources trials: US magazine archives | Social Science Library",-1
13386,"http://blogs.bodleian.ox.ac.uk/ssl/category/e-resources/trial/","Trial | Social Science Library",-1
13407,"http://blogs.bodleian.ox.ac.uk/ssl/category/scan-deliver/","Scan & Deliver | Social Science Library",-1
13413,"http://blogs.bodleian.ox.ac.uk/ssl/2015/03/09/take-the-ssl-on-holiday-4/","Take the SSL on holiday | Social Science Library",-1
13416,"http://blogs.bodleian.ox.ac.uk/ssl/2015/03/03/bodleian-iskills-your-thesis-copyright-and-ora/","Bodleian iSkills:  Your thesis, copyright and ORA | Social Science Library",1
13436,"http://blogs.bodleian.ox.ac.uk/ssl/2014/10/27/ssl-ereadings/","SSL eReadings | Social Science Library",-1
13455,"http://www.bodleian.ox.ac.uk/education/about-us","Bodleian Education Library | About Us",-1
13514,"http://blogs.bodleian.ox.ac.uk/ssl/2014/02/11/find-out-about-what-equipment-and-stationery-you-can-borrow-or-buy-at-the-ssl/","Find out about what equipment and stationery you can borrow or buy at the SSL | Social Science Library",-1
13533,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/18/the-bodleian-data-library-find-out-more-about-this-useful-resource-for-students-and-researchers-using-statistics-and-data/","The Bodleian Data Library: find out more about this useful resource for students and researchers using statistics and data | Soc",-1
13543,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/18/bank-hol-monday-ssl-opening-hours-25th-may/?shared=email&msg=fail","Bank Hol Monday SSL Opening Hours (25th May) | Social Science Library",-1
13546,"http://www.bodleian.ox.ac.uk/eebotcp/sect/2013/11/bodleian-digital-seminar-series/?utm_campaign=bodleian-digital-seminar-series&utm_medium=rss&utm_source=rss","Bodleian Digital Seminar Series | EEBO-TCP",1
13557,"http://blogs.bodleian.ox.ac.uk/ssl/2014/05/20/bank-holiday-monday-26th-may-opening-hours/?shared=email&msg=fail","Bank Holiday Monday (26th May) Opening Hours | Social Science Library",-1
13561,"http://blogs.bodleian.ox.ac.uk/ssl/2014/06/09/review-of-weekend-opening-hours/","Review of Weekend Opening Hours | Social Science Library",-1
13575,"http://blogs.bodleian.ox.ac.uk/ssl/2014/11/17/ssl-weekend-opening-hours-survey/","SSL Weekend Opening Hours Survey | Social Science Library",-1
13583,"http://blogs.bodleian.ox.ac.uk/ssl/2015/01/06/term-time-opening-hours-begin-on-sunday-11th-january/","Term Time Opening Hours begin on Sunday 11th January | Social Science Library",-1
13587,"http://blogs.bodleian.ox.ac.uk/ssl/category/easter-holiday-closure/","Easter Holiday Closure | Social Science Library",-1
13599,"http://blogs.bodleian.ox.ac.uk/a-z","Home | Bodleian Blogs",-1
13612,"http://blogs.bodleian.ox.ac.uk/articles/2015/06","Home | Bodleian Blogs",-1
13613,"http://blogs.bodleian.ox.ac.uk/category/libraries","Home | Bodleian Blogs",-1
13615,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/19/ssl-core-collection-of-print-journals/","SSL Core Collection of Print Journals | Social Science Library",-1
13617,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/19/bodleian-iskills-newspapers-and-other-online-news-sources-from-the-17th-20th-centuries/","Bodleian iSkills: Newspapers and other online news sources from the 17th-20th centuries | Social Science Library",1
13624,"http://blogs.bodleian.ox.ac.uk/ssl/2015/05/20/new-books-added-to-ssl-stock-in-april-2015/?shared=email&msg=fail","New books added to SSL stock in April 2015 | Social Science Library",-1
13631,"http://blogs.bodleian.ox.ac.uk/ssl/2014/06/12/new-books-added-to-stock-in-may/?shared=email&msg=fail","New books added to stock in May | Social Science Library",-1
